No.,Image Name,Serial,Model,Model #,Elapsed Time,Validation,Comment
1,image_01AAAA9T.jpg,N/A,GZRNL,snow,12.159111022949219,val
2,image_14092023080443.jpg,23161HFDD5C1T6,GZRNL,snow,12.028589725494385,val
3,image_14092023063956.jpg,23171HFAK6EBV2,G9N9N,snow,5.112380266189575,val
4,image_01AAABHF.jpg,27221HFGN1SDB4,GZRNL,snow,12.820059061050415,val
5,image_14092023091858.jpg,29221HFDD7TE6P,GZRNL,snow,12.581316709518433,val
6,image_01AAABG9.jpg,29291HFGN34QDR,GZRNL,snow,13.612321376800537,val
7,image_01AAABA8.jpg,16041HFDD284UC,GZRNL,snow,12.35971188545227,val
8,image_01AAABCX.jpg,28051HFAK8F57G,G9N9N,snow,4.661590576171875,val
9,image_01AAAAWW.jpg,27271HFDD78YF9,GZRNL,snow,12.29622507095337,val
10,image_01AAABJP.jpg,23051HFAK6ADLA,G9N9N,snow,4.978794574737549,val
11,image_01AAAA88.jpg,27041HFDD70SDV,GZRNL,snow,12.9836585521698,val
12,image_01AAAAVS.jpg,26091HFDD678PS,GZRNL,snow,13.153788566589355,val
13,image_01AAAA8L.jpg,22161HFAK64JN8,G9N9N,snow,4.781981468200684,val
14,image_01AAABB0.jpg,29081HFGN2H5ZP,GZRNL,snow,12.359816312789917,val
15,image_14092023144857.jpg,22031HFDD4G8YY,GZRNL,snow,12.708833694458008,val
16,image_14092023145411.jpg,29031HFAK8XIAA,G9N9N,snow,4.71770167350769,val
17,image_01AAAAZV.jpg,24221QUH1005RS,G9N9N,snow,4.5786402225494385,val
18,image_01AAABBG.jpg,28121HFGN23C4U,GZRNL,snow,13.169148206710815,val
19,image_01AAABEJ.jpg,2A271QUH1C00X6,G9N9N,snow,3.2775819301605225,val
20,image_01AAAA8Y.jpg,27111HFDD6ZCFF,GZRNL,snow,15.061667442321777,val
21,image_01AAAAT8.jpg,12241HFDD1RCER,GZRNL,snow,12.509294509887695,val
22,image_01AAAAZ2.jpg,28091HFAK8174U,G9N9N,snow,5.946065187454224,val
23,image_01AAABIP.jpg,27081HFAK7Z3HT,G9N9N,snow,4.657116413116455,val
24,image_01AAABEF.jpg,N/A,G9N9N,snow,0.848046064376831,val
25,image_01AAAA5R.jpg,29241HFGN31QDA,GZRNL,snow,12.289934873580933,val
26,image_14092023064306.jpg,25281HFDD6BX8S,GZRNL,snow,14.162400007247925,val
27,image_01AAABDS.jpg,28261HFAK8SZ0D,G9N9N,snow,3.8276498317718506,val
28,image_14092023112845.jpg,3129HT002IE,GJ2CQ,N/A,20.81202983856201,val
29,image_01AAAA6Z.jpg,29201HFGN2ZCM7,GZRNL,snow,12.610871315002441,val
30,image_01AAABKZ.jpg,27221HFGN1S9B3,GZRNL,snow,12.54954481124878,val
31,image_14092023062059.jpg,26241HFDD6LQJP,GZRNL,snow,13.398466348648071,val
32,image_14092023110006.jpg,2a191hfdl1zym5,GXCA6,chalk,9.441625118255615,val
33,image_14092023063856.jpg,N/A,G9N9N,snow,5.349985361099243,val
34,image_01AAABIQ.jpg,27211HFGN1RS95,GZRNL,snow,13.94778060913086,val
35,image_01AAAA9R.jpg,29171HFGN2YEJZ,GZRNL,snow,12.605193376541138,val
36,image_01AAABL3.jpg,28121HFGN23BCZ,GZRNL,snow,12.949217081069946,val
37,image_01AAABGC.jpg,28031HFAK8E3AC,G9N9N,snow,4.7515549659729,val
38,image_01AAAA24.jpg,29171HFGN2YGP2,GZRNL,snow,13.589523077011108,val
39,image_14092023104856.jpg,N/A,G9N9N,snow,2.087407112121582,val
40,image_01AAABJI.jpg,27221HFGN1SB2S,GZRNL,sky,12.49356746673584,val
41,image_01AAAAVO.jpg,27071HFDD71DAD,GZRNL,snow,12.511345624923706,val
42,image_01AAABMK.jpg,29011HFGN2DMA1,GZRNL,sky,14.008748769760132,val
43,image_01AAAAXK.jpg,28251HFAK8RLQ8,G9N9N,snow,4.406411409378052,val
44,image_01AAABCS.jpg,29081HFGN2TGXD,GZRNL,snow,12.384868383407593,val
45,image_01AAABK6.jpg,28221HFAK8PLRY,G9N9N,snow,3.871913194656372,val
46,image_14092023085458.jpg,17201HFDD2Z0CM,GZRNL,snow,12.686155557632446,val
47,image_01AAABJK.jpg,27261HFGN1UMXP,GZRNL,snow,13.03761601448059,val
48,image_14092023085237.jpg,21201HFDD4DK3U,GZRNL,snow,11.960094690322876,val
49,image_14092023151635.jpg,27141HFDD6YA1B,GZRNL,snow,12.939523935317993,val
50,image_01AAAA65.jpg,26211HFGN0YHST,GZRNL,snow,12.202906847000122,val
51,image_01AAABAB.jpg,2A011HFGN35XNA,GZRNL,snow,13.267853498458862,val
52,image_01AAABIJ.jpg,21211HFAK5V2A6,G9N9N,snow,4.5323874950408936,val
53,image_14092023090830.jpg,19291HFAK4EGCW,G9N9N,snow,4.5676703453063965,val
54,image_01AAABAT.jpg,29301QUH1101DM,G9N9N,snow,4.62521767616272,val
55,image_14092023110829.jpg,3129HT002IE,GJ2CQ,N/A,20.553239583969116,val
56,image_01AAABC8.jpg,28101HFGN229TV,GZRNL,snow,12.7469322681427,val
57,image_14092023063711.jpg,13271HFDD1J7XW,GZRNL,snow,12.366777420043945,val
58,image_01AAABGG.jpg,2A011HFAK972EU,G9N9N,snow,5.4100494384765625,val
59,image_01AAABKA.jpg,N/A,GZRNL,sky,11.929327249526978,val
60,image_01AAAA1R.jpg,28151HFAK8L6T5,G9N9N,snow,5.093069553375244,val
61,image_01AAABG4.jpg,29081HFGN2H501,GZRNL,snow,13.89678144454956,val
62,image_01AAAATT.jpg,28161HFAK8M58E,G9N9N,snow,5.2227466106414795,val
63,image_01AAAA2A.jpg,29171HFGN2YAT5,GZRNL,snow,13.424120664596558,val
64,image_14092023094021.jpg,25211HFAK73T91,G9N9N,snow,3.678875207901001,val
65,image_01AAAA46.jpg,28061HFAK8GAQP,G9N9N,snow,5.233194351196289,val
66,image_14092023075806.jpg,22021HFDD4TUT4,GZRNL,snow,14.717041492462158,val
67,image_14092023085026.jpg,21061HFAK5PONK,G9N9N,snow,4.854275703430176,val
68,image_14092023145546.jpg,25241HFAK75AH4,G9N9N,snow,4.912538528442383,val
69,image_14092023094247.jpg,26281HFAK7TY4J,G9N9N,snow,3.6644465923309326,val
70,image_01AAAA3M.jpg,26041QUH1002X6,G9N9N,snow,4.2644734382629395,val
71,image_01AAAAWS.jpg,25191HFDD5NLNM,GZRNL,snow,12.338154554367065,val
72,image_01AAABB6.jpg,27221HFGN1SE84,GZRNL,snow,12.103472232818604,val
73,image_01AAAA09.jpg,28201QUH11054K,G9N9N,snow,4.340005159378052,val
74,image_14092023074718.jpg,2A101HFDD7X1QX,GZRNL,snow,12.003771781921387,val
75,image_01AAAAX7.jpg,3129HT002IE,GJ2CQ,N/A,19.78007698059082,val
76,image_01AAABG3.jpg,25041QUH1102F4,G9N9N,snow,5.365424871444702,val
77,image_01AAABBR.jpg,28201HFAK805DO,G9N9N,snow,4.712113857269287,val
78,image_14092023083545.jpg,28271HFAK8TNQ7,G9N9N,snow,4.87226939201355,val
79,image_01AAAAW0.jpg,26241HFDD6KLZQ,GZRNL,snow,13.245290756225586,val
80,image_14092023145002.jpg,27121HFDD73UWY,GZRNL,snow,12.166073322296143,val
81,image_01AAAA8V.jpg,27131HFAK81W4N,G9N9N,snow,4.452500581741333,val
82,image_01AAABLG.jpg,28241HFGN297CR,GZRNL,snow,13.214694738388062,val
83,image_14092023080027.jpg,17221HFDD38RNA,GZRNL,snow,12.250870704650879,val
84,image_14092023084256.jpg,23071HFAK6AP43,G9N9N,snow,5.599805116653442,val
85,image_01AAABAV.jpg,21261HFAK5WU25,G9N9N,snow,4.7239830493927,val
86,image_14092023094501.jpg,29151HFDD7FF95,GZRNL,snow,11.979417085647583,val
87,image_01AAABHG.jpg,28231HFAK8PV3S,G9N9N,snow,4.230951309204102,val
88,image_14092023103025.jpg,28191QUH1003CU,G9N9N,snow,4.875566244125366,val
89,image_14092023102058.jpg,27041HFDD75P8B,GZRNL,snow,11.943512439727783,val
90,image_14092023065915.jpg,22071HFAK60ZKR,G9N9N,snow,4.785492897033691,val
91,image_14092023101728.jpg,1C181HFAK5IPOV,G9N9N,snow,6.186832666397095,val
92,image_01AAABF8.jpg,2A181HFAK9CAJ7,G9N9N,snow,3.5129730701446533,val
93,image_01AAAAX9.jpg,27261HFDD79S8U,GZRNL,sky,12.094065189361572,val
94,image_01AAAA69.jpg,29281HFGN33M16,GZRNL,snow,13.13999891281128,val
95,image_14092023150202.jpg,27041HFDD7A8EW,GZRNL,snow,12.15942668914795,val
96,image_01AAAA8R.jpg,25211HFAK73G6G,G9N9N,snow,5.5026164054870605,val
97,image_01AAABKB.jpg,28021HFAK8DJO6,G9N9N,snow,3.2911972999572754,val
98,image_01AAABFI.jpg,2B031HFDD83FG0,GZRNL,snow,11.910789966583252,val
99,image_01AAABAL.jpg,27111HFAK8119R,G9N9N,snow,5.890841245651245,val
100,image_01AAAA0F.jpg,29201HFGN2ZC7U,GZRNL,snow,12.11062502861023,val
101,image_01AAAAR9.jpg,25061QUH1000CZ,G9N9N,snow,4.082794189453125,val
102,image_01AAABGE.jpg,29011HFAK8WBJS,G9N9N,snow,4.435871601104736,val
103,image_01AAABEN.jpg,28241HFGN29BT6,GZRNL,snow,13.427720308303833,val
104,image_01AAAA9F.jpg,25301HFDD6CKTL,GZRNL,snow,12.129038095474243,val
105,image_01AAAA29.jpg,27111HFDD730WM,GZRNL,sky,13.454403400421143,val
106,image_14092023084516.jpg,21061HFAK5PIU5,G9N9N,snow,4.973448038101196,val
107,image_01AAABBO.jpg,29081HFGN2TGX2,GZRNL,snow,13.787919998168945,val
108,image_14092023074611.jpg,21201HFDD4W39T,GZRNL,snow,14.033461093902588,val
109,image_01AAAAST.jpg,28151HFAK8L9ON,G9N9N,snow,6.29955792427063,val
110,image_01AAAAZA.jpg,22171HFDD5AYG3,GZRNL,snow,13.347511053085327,val
111,image_01AAABIZ.jpg,27181HFAK843V3,G9N9N,snow,4.780436277389526,val
112,image_01AAABBK.jpg,28241HFGN295KA,GZRNL,snow,13.115113735198975,val
113,image_14092023084739.jpg,27161HFAK83MHH,G9N9N,snow,4.83721661567688,val
114,image_01AAAAWJ.jpg,26251HFAK7RGO9,G9N9N,snow,4.965033531188965,val
115,image_01AAAAWB.jpg,27201HFAK85XPG,G9N9N,snow,6.226192474365234,val
116,image_01AAAA7M.jpg,25231HFAK74PFX,G9N9N,snow,6.125126361846924,val
117,image_01AAAA5Z.jpg,2A141HFGN3BQ6P,GZRNL,snow,12.69693374633789,val
118,image_14092023091131.jpg,09181HFDD0JUET,GZRNL,snow,14.427296876907349,val
119,image_14092023105751.jpg,2a191hfdl1zym5,GXCA6,chalk,9.381219625473022,val
120,image_01AAABIT.jpg,N/A,G9N9N,snow,1.9924840927124023,val
121,image_01AAABBJ.jpg,28151HFAK8KLCB,G9N9N,snow,5.732239007949829,val
122,image_01AAABJ9.jpg,N/A,GZRNL,snow,14.993343591690063,val
123,image_01AAAA0D.jpg,29141HFGN2W78F,GZRNL,snow,12.773635387420654,val
124,image_14092023061153.jpg,26231HFDD6P4FA,GZRNL,snow,13.593163251876831,val
125,image_01AAAAT9.jpg,28251HFGN29HRD,GZRNL,snow,12.80635952949524,val
126,image_01AAAA0O.jpg,N/A,G9N9N,snow,6.648107528686523,val
127,image_01AAAAWR.jpg,21131HFAK5RDYB,G9N9N,snow,6.122151136398315,val
128,image_01AAAA2U.jpg,29201HFGN2ZDA4,GZRNL,snow,12.738440990447998,val
129,image_01AAAAT3.jpg,N/A,N/A,N/A,1.0013580322265625e-05,unval
130,image_14092023085639.jpg,23071HFAK6AOYI,G9N9N,snow,5.004911422729492,val
131,image_01AAABFR.jpg,2B031HFDD87SVC,GZRNL,snow,14.719930410385132,val
132,image_01AAAAUM.jpg,26271HFGN11MN9,GZRNL,snow,12.62454342842102,val
133,image_01AAABFB.jpg,24161QUH1001YZ,G9N9N,snow,5.20408296585083,val
134,image_14092023062527.jpg,27091HFDD71H0E,GZRNL,snow,12.739386320114136,val
135,image_01AAAA5J.jpg,29231HFGN315EJ,GZRNL,snow,14.219795227050781,val
136,image_01AAAA58.jpg,N/A,G9N9N,snow,1.8180367946624756,val
137,image_01AAABMH.jpg,N/A,N/A,N/A,1.0728836059570312e-05,unval
138,image_01AAAA6R.jpg,29211HFGN304CQ,GZRNL,snow,12.230280637741089,val
139,image_01AAABGA.jpg,2A271QUH1C023R,G9N9N,snow,5.335041046142578,val
140,image_01AAAAY1.jpg,28261HFAK8SBVH,G9N9N,snow,5.718899726867676,val
141,image_01AAAA7S.jpg,25241HFAK75EIQ,G9N9N,snow,4.679339170455933,val
142,image_14092023104731.jpg,27121HFDD6Z4F2,GZRNL,snow,12.240237712860107,val
143,image_14092023083506.jpg,29051HFDD7BMGH,GZRNL,snow,12.973029851913452,val
144,image_14092023085544.jpg,1C181HFAK5IPE7,G9N9N,snow,4.576077938079834,val
145,image_14092023085048.jpg,21201HFDD4JL31,GZRNL,snow,13.65215516090393,val
146,image_14092023061626.jpg,26091HFDD6FN9X,GZRNL,snow,12.032459497451782,val
147,image_01AAAASU.jpg,N/A,N/A,N/A,8.344650268554688e-06,unval
148,image_14092023085350.jpg,21061HFAK5P47M,G9N9N,snow,5.240959405899048,val
149,image_14092023064054.jpg,N/A,G9N9N,snow,5.107440948486328,val
150,image_01AAAA9C.jpg,N/A,GZRNL,snow,11.737451076507568,val
151,image_14092023094129.jpg,27041HFDD749J0,GZRNL,snow,13.669225931167603,val
152,image_01AAABEK.jpg,2B151HFGN3H2GF,GZRNL,snow,12.418004512786865,val
153,image_01AAABGQ.jpg,22281HFDD56T5N,GZRNL,sky,13.878871440887451,val
154,image_01AAABK9.jpg,27211HFGN1RSN4,GZRNL,snow,12.687658786773682,val
155,image_14092023080431.jpg,23081HFAK6B7PJ,G9N9N,snow,5.746777772903442,val
156,image_01AAAA93.jpg,29201HFGN2ZCYN,GZRNL,snow,12.702491760253906,val
157,image_14092023104432.jpg,13031HFAK2QL1S,G9N9N,snow,5.048865079879761,val
158,image_01AAABG5.jpg,24211QUH1101HY,G9N9N,snow,5.121352672576904,val
159,image_01AAABGM.jpg,27201HFAK86D8L,G9N9N,snow,6.473222494125366,val
160,image_01AAAA85.jpg,27081HFAK7Z7GN,G9N9N,snow,4.528076171875,val
161,image_01AAAA7W.jpg,25231HFAK74LST,G9N9N,snow,4.464109420776367,val
162,image_01AAABJS.jpg,29091HFGN2TMZF,GZRNL,snow,13.410279035568237,val
163,image_01AAABHU.jpg,28171HFAK8MESB,G9N9N,snow,4.361004829406738,val
164,image_01AAAA6U.jpg,N/A,G9N9N,snow,2.0982024669647217,val
165,image_01AAAATM.jpg,27221HFGN1S6Y4,GZRNL,snow,13.007334470748901,val
166,image_01AAAA67.jpg,29241HFGN3235K,GZRNL,snow,14.011237382888794,val
167,image_01AAABDI.jpg,28171HFAK8MMXK,G9N9N,snow,3.6283648014068604,val
168,image_01AAAATI.jpg,29201HFGN2ZCS9,GZRNL,snow,13.689899206161499,val
169,image_14092023085446.jpg,15281HFAK39T5O,G9N9N,snow,4.827866554260254,val
170,image_14092023103652.jpg,29011HFAK8WHHG,G9N9N,snow,4.843163728713989,val
171,image_14092023071340.jpg,21201HFDD4K45P,GZRNL,snow,14.87941312789917,val
172,image_01AAABL8.jpg,28261QUH1207NK,G9N9N,snow,3.3373289108276367,val
173,image_14092023073412.jpg,29151HFDD7DB28,GZRNL,snow,12.426728963851929,val
174,image_14092023150410.jpg,26091HFDD6CB1Q,GZRNL,snow,13.425966501235962,val
175,image_01AAAA1W.jpg,N/A,GZRNL,snow,12.44870924949646,val
176,image_01AAAA59.jpg,29281HFGN33M9Y,GZRNL,snow,13.711580276489258,val
177,image_01AAABFF.jpg,29071HFAK82G2O,G9N9N,snow,4.704460859298706,val
178,image_14092023073916.jpg,16231HFAK3GJF1,G9N9N,snow,5.188937187194824,val
179,image_01AAAA7L.jpg,26171HFDD6XAAA,GZRNL,snow,13.53714394569397,val
180,image_01AAAATK.jpg,28111HFGN22PFQ,GZRNL,snow,12.952884197235107,val
181,image_01AAABDQ.jpg,29031HFGN2F7LD,GZRNL,snow,13.366233587265015,val
182,image_01AAAAYQ.jpg,1A081HFAK4MC92,G9N9N,snow,4.724027633666992,val
183,image_01AAAA3X.jpg,N/A,GZRNL,snow,14.60739517211914,val
184,image_14092023103225.jpg,27011HFAK7UU35,G9N9N,snow,4.576796293258667,val
185,image_01AAAAX5.jpg,27161HFAK83QQG,G9N9N,snow,4.75153660774231,val
186,image_14092023095713.jpg,0b061hfdl0m1xn,GXCA6,charcoal,10.288606882095337,val
187,image_01AAABKT.jpg,27051HFAK7X608,G9N9N,snow,4.368404388427734,val
188,image_14092023075632.jpg,27131HFAK81LSM,G9N9N,snow,4.742313623428345,val
189,image_01AAAA27.jpg,27011HFAK7V484,G9N9N,snow,4.716465950012207,val
190,image_01AAAA2W.jpg,29231HFGN31LK8,GZRNL,snow,13.944577932357788,val
191,image_01AAABJO.jpg,28171HFGN25QKB,GZRNL,snow,12.360255002975464,val
192,image_01AAAA0E.jpg,25101QUH10021J,G9N9N,snow,4.140550136566162,val
193,image_01AAAAUJ.jpg,27191HFGN167MN,GZRNL,snow,12.66199779510498,val
194,image_01AAAASP.jpg,29011HFGN2DJDC,GZRNL,snow,13.256163597106934,val
195,image_14092023072304.jpg,21241HFDD4BT86,GZRNL,snow,12.26511025428772,val
196,image_01AAABCZ.jpg,2A051QUH10032Q,G9N9N,snow,4.368429899215698,val
197,image_14092023151622.jpg,26151QUH1008VU,G9N9N,snow,5.602572917938232,val
198,image_01AAAA6A.jpg,26061QUH1002JQ,G9N9N,snow,5.8399763107299805,val
199,image_14092023071332.jpg,1C201HFAK5J8FY,G9N9N,snow,4.699389696121216,val
200,image_14092023105228.jpg,27011HFAK7ULG5,G9N9N,snow,4.626601457595825,val
201,image_01AAAA1O.jpg,29191HFGN2YW90,GZRNL,snow,13.144298076629639,val
202,image_01AAAA3E.jpg,21131HFAK5RTF2,G9N9N,snow,4.5947265625,val
